Code,Area,Year,Qualifications of working age population (16-64),number,denominator,percent,confidence
E09000032,Wandsworth,2015,NVQ3 only,"24,900","226,200",11,2.7
E09000033,Westminster,2015,NVQ3 only,"17,500","169,000",10.3,2.5
E13000001,Inner London,2015,NVQ3 only,"296,600","2,466,600",12,0.8
E13000002,Outer London,2015,NVQ3 only,"523,100","3,375,200",15.5,0.7
E12000001,North East,2015,NVQ3 only,"322,000","1,650,300",19.5,0.7
E12000002,North West,2015,NVQ3 only,"795,600","4,474,400",17.8,0.5
E12000003,Yorkshire and The Humber,2015,NVQ3 only,"623,000","3,359,200",18.5,0.6
E12000004,East Midlands,2015,NVQ3 only,"540,800","2,901,000",18.6,0.8
E12000005,West Midlands,2015,NVQ3 only,"596,400","3,541,600",16.8,0.6
E12000006,East,2015,NVQ3 only,"628,400","3,715,200",16.9,0.7
E12000007,London,2015,NVQ3 only,"819,700","5,841,700",14,0.5
E12000008,South East,2015,NVQ3 only,"960,700","5,489,400",17.5,0.5
E12000009,South West,2015,NVQ3 only,"634,900","3,294,400",19.3,0.6
E92000001,England,2015,NVQ3 only,"5,921,500","34,267,200",17.3,0.2
W92000004,Wales,2015,NVQ3 only,"338,500","1,903,900",17.8,0.5
S92000003,Scotland,2015,NVQ3 only,"495,700","3,404,500",14.6,0.5
N92000002,Northern Ireland,2015,NVQ3 only,"172,800","1,156,300",14.9,1.2
K04000001,England and Wales,2015,NVQ3 only,6260000,36171100,17.3,0.2
K03000001,Great Britain,2015,NVQ3 only,6755700,39575600,17.1,0.2
K02000001,United Kingdom,2015,NVQ3 only,6928400,40731900,17,0.2
E09000001,City of London,2015,Trade Apprenticeships,!,"5,700",!,!
E09000002,Barking and Dagenham,2015,Trade Apprenticeships,"3,900","126,800",3.1,1.4
E09000003,Barnet,2015,Trade Apprenticeships,"3,100","243,700",1.3,*
E09000004,Bexley,2015,Trade Apprenticeships,"3,000","151,500",2,1.3
E09000005,Brent,2015,Trade Apprenticeships,"1,000","220,400",0.5,*
E09000006,Bromley,2015,Trade Apprenticeships,"4,900","199,900",2.4,1.2
E09000007,Camden,2015,Trade Apprenticeships,"2,000","169,900",1.2,*
E09000008,Croydon,2015,Trade Apprenticeships,"6,700","246,500",2.7,1.4
E09000009,Ealing,2015,Trade Apprenticeships,"2,600","226,400",1.2,*
E09000010,Enfield,2015,Trade Apprenticeships,"2,500","208,900",1.2,*
E09000011,Greenwich,2015,Trade Apprenticeships,"2,400","183,200",1.3,*
E09000012,Hackney,2015,Trade Apprenticeships,"1,500","192,200",0.8,*
E09000013,Hammersmith and Fulham,2015,Trade Apprenticeships,!,"126,500",!,!
E09000014,Haringey,2015,Trade Apprenticeships,"4,000","190,400",2.1,1.2
E09000015,Harrow,2015,Trade Apprenticeships,"2,400","158,400",1.5,*
E09000016,Havering,2015,Trade Apprenticeships,"3,700","154,100",2.4,1.4
E09000017,Hillingdon,2015,Trade Apprenticeships,"4,500","195,800",2.3,1.2
E09000018,Hounslow,2015,Trade Apprenticeships,"3,500","180,700",1.9,1.2
E09000019,Islington,2015,Trade Apprenticeships,"1,000","167,000",0.6,*
E09000020,Kensington and Chelsea,2015,Trade Apprenticeships,#,"107,600",0.6,*
E09000021,Kingston upon Thames,2015,Trade Apprenticeships,"1,100","113,800",1,*
E09000022,Lambeth,2015,Trade Apprenticeships,!,"237,400",!,!
E09000023,Lewisham,2015,Trade Apprenticeships,"2,900","207,000",1.4,*
E09000024,Merton,2015,Trade Apprenticeships,"2,800","136,800",2.1,1.3
E09000025,Newham,2015,Trade Apprenticeships,1600,"229,800",0.7,*
E09000026,Redbridge,2015,Trade Apprenticeships,"3,400","191,900",1.8,1
E09000027,Richmond upon Thames,2015,Trade Apprenticeships,"1,100","124,100",0.9,*
E09000028,Southwark,2015,Trade Apprenticeships,!,"222,200",!,!
E09000029,Sutton,2015,Trade Apprenticeships,"4,200","129,400",3.2,1.7
E09000030,Tower Hamlets,2015,Trade Apprenticeships,900,"215,800",0.4,*
E09000031,Waltham Forest,2015,Trade Apprenticeships,"3,000","183,000",1.6,*
E09000032,Wandsworth,2015,Trade Apprenticeships,"1,500","226,200",0.7,*
E09000033,Westminster,2015,Trade Apprenticeships,700,"169,000",0.4,*
E13000001,Inner London,2015,Trade Apprenticeships,"18,100","2,466,600",0.7,0.2
E13000002,Outer London,2015,Trade Apprenticeships,"59,700","3,375,200",1.8,0.3
E12000001,North East,2015,Trade Apprenticeships,"67,600","1,650,300",4.1,0.4
E12000002,North West,2015,Trade Apprenticeships,"157,500","4,474,400",3.5,0.2
E12000003,Yorkshire and The Humber,2015,Trade Apprenticeships,"146,400","3,359,200",4.4,0.3
E12000004,East Midlands,2015,Trade Apprenticeships,"111,700","2,901,000",3.9,0.4
E12000005,West Midlands,2015,Trade Apprenticeships,"92,100","3,541,600",2.6,0.3
E12000006,East,2015,Trade Apprenticeships,"108,900","3,715,200",2.9,0.3
E12000007,London,2015,Trade Apprenticeships,"77,800","5,841,700",1.3,0.2
E12000008,South East,2015,Trade Apprenticeships,"173,500","5,489,400",3.2,0.2
E12000009,South West,2015,Trade Apprenticeships,"125,400","3,294,400",3.8,0.3
E92000001,England,2015,Trade Apprenticeships,"1,060,900","34,267,200",3.1,0.1
W92000004,Wales,2015,Trade Apprenticeships,"62,900","1,903,900",3.3,0.2
S92000003,Scotland,2015,Trade Apprenticeships,"150,900","3,404,500",4.4,0.3
N92000002,Northern Ireland,2015,Trade Apprenticeships,"69,900","1,156,300",6,0.8
K04000001,England and Wales,2015,Trade Apprenticeships,1123800,36171100,3.1,0.1
K03000001,Great Britain,2015,Trade Apprenticeships,1274700,39575600,3.2,0.1
K02000001,United Kingdom,2015,Trade Apprenticeships,1344600,40731900,3.3,0.1
E09000001,City of London,2015,NVQ2 only,!,"5,700",!,!
E09000002,Barking and Dagenham,2015,NVQ2 only,"17,600","126,800",13.9,2.9
E09000003,Barnet,2015,NVQ2 only,"29,500","243,700",12.1,2.8
E09000004,Bexley,2015,NVQ2 only,"28,300","151,500",18.7,3.6
E09000005,Brent,2015,NVQ2 only,"25,500","220,400",11.6,2.3
E09000006,Bromley,2015,NVQ2 only,"29,700","199,900",14.8,2.9
E09000007,Camden,2015,NVQ2 only,"14,000","169,900",8.2,2.4
E09000008,Croydon,2015,NVQ2 only,"35,800","246,500",14.5,2.9
E09000009,Ealing,2015,NVQ2 only,"19,200","226,400",8.5,2.2
E09000010,Enfield,2015,NVQ2 only,"27,100","208,900",13,2.9
E09000011,Greenwich,2015,NVQ2 only,"22,800","183,200",12.4,3
E09000012,Hackney,2015,NVQ2 only,"21,300","192,200",11.1,2.5
E09000013,Hammersmith and Fulham,2015,NVQ2 only,"6,900","126,500",5.4,2
E09000014,Haringey,2015,NVQ2 only,"19,700","190,400",10.4,2.5
E09000015,Harrow,2015,NVQ2 only,"15,500","158,400",9.8,2.5
E09000016,Havering,2015,NVQ2 only,"25,800","154,100",16.8,3.3
E09000017,Hillingdon,2015,NVQ2 only,"27,300","195,800",13.9,2.9
E09000018,Hounslow,2015,NVQ2 only,"22,300","180,700",12.3,2.8
E09000019,Islington,2015,NVQ2 only,"13,500","167,000",8.1,2.3
E09000020,Kensington and Chelsea,2015,NVQ2 only,"8,100","107,600",7.5,2.1
E09000021,Kingston upon Thames,2015,NVQ2 only,"10,700","113,800",9.4,2.6
E09000022,Lambeth,2015,NVQ2 only,"15,700","237,400",6.6,2.4
E09000023,Lewisham,2015,NVQ2 only,"22,800","207,000",11,2.8
E09000024,Merton,2015,NVQ2 only,"12,800","136,800",9.3,2.6
E09000025,Newham,2015,NVQ2 only,"23,300","229,800",10.1,2.3
E09000026,Redbridge,2015,NVQ2 only,"21,800","191,900",11.4,2.5
E09000027,Richmond upon Thames,2015,NVQ2 only,"9,000","124,100",7.3,2.3
E09000028,Southwark,2015,NVQ2 only,"20,400","222,200",9.2,2.3
E09000029,Sutton,2015,NVQ2 only,"22,000","129,400",17,3.7
E09000030,Tower Hamlets,2015,NVQ2 only,"26,000","215,800",12,2.7
E09000031,Waltham Forest,2015,NVQ2 only,"22,700","183,000",12.4,3.3
E09000032,Wandsworth,2015,NVQ2 only,"11,700","226,200",5.2,1.9
E09000033,Westminster,2015,NVQ2 only,"10,400","169,000",6.2,2
E13000001,Inner London,2015,NVQ2 only,"213,900","2,466,600",8.7,0.7
E13000002,Outer London,2015,NVQ2 only,"425,400","3,375,200",12.6,0.7
E12000001,North East,2015,NVQ2 only,"306,900","1,650,300",18.6,0.7
E12000002,North West,2015,NVQ2 only,"808,100","4,474,400",18.1,0.5
E12000003,Yorkshire and The Humber,2015,NVQ2 only,"558,800","3,359,200",16.6,0.6
E12000004,East Midlands,2015,NVQ2 only,"524,000","2,901,000",18.1,0.8
E12000005,West Midlands,2015,NVQ2 only,"609,900","3,541,600",17.2,0.6
E12000006,East,2015,NVQ2 only,"670,300","3,715,200",18,0.7
E12000007,London,2015,NVQ2 only,"639,300","5,841,700",10.9,0.5
E12000008,South East,2015,NVQ2 only,"898,600","5,489,400",16.4,0.5
E12000009,South West,2015,NVQ2 only,"567,900","3,294,400",17.2,0.6
E92000001,England,2015,NVQ2 only,"5,583,800","34,267,200",16.3,0.2
W92000004,Wales,2015,NVQ2 only,"331,500","1,903,900",17.4,0.5
S92000003,Scotland,2015,NVQ2 only,"490,700","3,404,500",14.4,0.5
N92000002,Northern Ireland,2015,NVQ2 only,"205,500","1,156,300",17.8,1.2
K04000001,England and Wales,2015,NVQ2 only,5915300,36171100,16.4,0.2
K03000001,Great Britain,2015,NVQ2 only,6406000,39575600,16.2,0.2
K02000001,United Kingdom,2015,NVQ2 only,6611500,40731900,16.2,0.2
E09000001,City of London,2015,NVQ1 only,!,"5,700",!,!
E09000002,Barking and Dagenham,2015,NVQ1 only,"13,500","126,800",10.6,2.6
E09000003,Barnet,2015,NVQ1 only,"19,700","243,700",8.1,2.4
E09000004,Bexley,2015,NVQ1 only,"19,500","151,500",12.9,3.1
E09000005,Brent,2015,NVQ1 only,"19,900","220,400",9,2.1
E09000006,Bromley,2015,NVQ1 only,"18,500","199,900",9.3,2.3
E09000007,Camden,2015,NVQ1 only,"9,600","169,900",5.7,2
E09000008,Croydon,2015,NVQ1 only,"26,000","246,500",10.5,2.6
E09000009,Ealing,2015,NVQ1 only,"17,300","226,400",7.6,2.1
E09000010,Enfield,2015,NVQ1 only,"16,800","208,900",8,2.3
E09000011,Greenwich,2015,NVQ1 only,"20,100","183,200",11,2.8
E09000012,Hackney,2015,NVQ1 only,"17,400","192,200",9,2.3
E09000013,Hammersmith and Fulham,2015,NVQ1 only,"6,100","126,500",4.8,1.9
E09000014,Haringey,2015,NVQ1 only,"10,000","190,400",5.3,1.8
E09000015,Harrow,2015,NVQ1 only,"11,400","158,400",7.2,2.1
E09000016,Havering,2015,NVQ1 only,"33,500","154,100",21.7,3.7
E09000017,Hillingdon,2015,NVQ1 only,"18,800","195,800",9.6,2.5
E09000018,Hounslow,2015,NVQ1 only,"14,300","180,700",7.9,2.3
E09000019,Islington,2015,NVQ1 only,"12,200","167,000",7.3,2.2
E09000020,Kensington and Chelsea,2015,NVQ1 only,"4,700","107,600",4.4,1.6
E09000021,Kingston upon Thames,2015,NVQ1 only,"7,500","113,800",6.6,2.2
E09000022,Lambeth,2015,NVQ1 only,"13,300","237,400",5.6,2.2
E09000023,Lewisham,2015,NVQ1 only,"14,200","207,000",6.9,2.2
E09000024,Merton,2015,NVQ1 only,"7,600","136,800",5.6,2
E09000025,Newham,2015,NVQ1 only,"13,700","229,800",5.9,1.8
E09000026,Redbridge,2015,NVQ1 only,"17,400","191,900",9,2.3
E09000027,Richmond upon Thames,2015,NVQ1 only,"4,000","124,100",3.3,1.6
E09000028,Southwark,2015,NVQ1 only,"13,100","222,200",5.9,1.8
E09000029,Sutton,2015,NVQ1 only,"15,800","129,400",12.2,3.2
E09000030,Tower Hamlets,2015,NVQ1 only,"14,500","215,800",6.7,2.1
E09000031,Waltham Forest,2015,NVQ1 only,"15,900","183,000",8.7,2.9
E09000032,Wandsworth,2015,NVQ1 only,"6,600","226,200",2.9,1.5
E09000033,Westminster,2015,NVQ1 only,"12,300","169,000",7.3,2.2
E13000001,Inner London,2015,NVQ1 only,"148,100","2,466,600",6,0.6
E13000002,Outer London,2015,NVQ1 only,"317,500","3,375,200",9.4,0.6
E12000001,North East,2015,NVQ1 only,"200,600","1,650,300",12.2,0.6
E12000002,North West,2015,NVQ1 only,"518,600","4,474,400",11.6,0.4
E12000003,Yorkshire and The Humber,2015,NVQ1 only,"435,400","3,359,200",13,0.5
E12000004,East Midlands,2015,NVQ1 only,"374,700","2,901,000",12.9,0.7
E12000005,West Midlands,2015,NVQ1 only,"425,600","3,541,600",12,0.5
E12000006,East,2015,NVQ1 only,"497,500","3,715,200",13.4,0.6
E12000007,London,2015,NVQ1 only,"465,500","5,841,700",8,0.4
E12000008,South East,2015,NVQ1 only,"645,200","5,489,400",11.8,0.4
E12000009,South West,2015,NVQ1 only,"396,500","3,294,400",12,0.5
E92000001,England,2015,NVQ1 only,"3,959,700","34,267,200",11.6,0.2
W92000004,Wales,2015,NVQ1 only,"217,000","1,903,900",11.4,0.4
S92000003,Scotland,2015,NVQ1 only,"314,100","3,404,500",9.2,0.4
N92000002,Northern Ireland,2015,NVQ1 only,"121,600","1,156,300",10.5,1
K04000001,England and Wales,2015,NVQ1 only,4176700,36171100,11.5,0.2
K03000001,Great Britain,2015,NVQ1 only,4490800,39575600,11.3,0.1
K02000001,United Kingdom,2015,NVQ1 only,4612500,40731900,11.3,0.1
E09000001,City of London,2015,with other qualifications,!,"5,700",!,!
E09000002,Barking and Dagenham,2015,with other qualifications,"16,200","126,800",12.8,2.8
E09000003,Barnet,2015,with other qualifications,"21,800","243,700",9,2.5
E09000004,Bexley,2015,with other qualifications,"6,700","151,500",4.4,1.9
E09000005,Brent,2015,with other qualifications,"26,800","220,400",12.2,2.4
E09000006,Bromley,2015,with other qualifications,"10,100","199,900",5.1,1.8
E09000007,Camden,2015,with other qualifications,"13,100","169,900",7.7,2.3
E09000008,Croydon,2015,with other qualifications,"20,100","246,500",8.2,2.3
E09000009,Ealing,2015,with other qualifications,"23,600","226,400",10.4,2.4
E09000010,Enfield,2015,with other qualifications,"27,100","208,900",13,2.9
E09000011,Greenwich,2015,with other qualifications,"16,100","183,200",8.8,2.5
E09000012,Hackney,2015,with other qualifications,"14,700","192,200",7.7,2.2
E09000013,Hammersmith and Fulham,2015,with other qualifications,"7,000","126,500",5.5,2
E09000014,Haringey,2015,with other qualifications,"21,000","190,400",11,2.6
E09000015,Harrow,2015,with other qualifications,"18,300","158,400",11.6,2.6
E09000016,Havering,2015,with other qualifications,"9,800","154,100",6.4,2.2
E09000017,Hillingdon,2015,with other qualifications,"16,600","195,800",8.5,2.3
E09000018,Hounslow,2015,with other qualifications,"22,400","180,700",12.4,2.8
E09000019,Islington,2015,with other qualifications,"8,000","167,000",4.8,1.8
E09000020,Kensington and Chelsea,2015,with other qualifications,"6,900","107,600",6.5,1.9
E09000021,Kingston upon Thames,2015,with other qualifications,"8,000","113,800",7.1,2.3
E09000022,Lambeth,2015,with other qualifications,"14,400","237,400",6.1,2.3
E09000023,Lewisham,2015,with other qualifications,"17,300","207,000",8.4,2.4
E09000024,Merton,2015,with other qualifications,"9,100","136,800",6.7,2.2
E09000025,Newham,2015,with other qualifications,"35,500","229,800",15.5,2.8
E09000026,Redbridge,2015,with other qualifications,"12,400","191,900",6.5,2
E09000027,Richmond upon Thames,2015,with other qualifications,"4,400","124,100",3.5,1.6
E09000028,Southwark,2015,with other qualifications,"15,000","222,200",6.7,2
E09000029,Sutton,2015,with other qualifications,"7,000","129,400",5.4,2.2
E09000030,Tower Hamlets,2015,with other qualifications,"17,900","215,800",8.3,2.3
E09000031,Waltham Forest,2015,with other qualifications,"16,200","183,000",8.9,2.9
E09000032,Wandsworth,2015,with other qualifications,"21,400","226,200",9.5,2.6
E09000033,Westminster,2015,with other qualifications,"13,400","169,000",7.9,2.2
E13000001,Inner London,2015,with other qualifications,"205,600","2,466,600",8.3,0.6
E13000002,Outer London,2015,with other qualifications,"293,100","3,375,200",8.7,0.6
E12000001,North East,2015,with other qualifications,"76,400","1,650,300",4.6,0.4
E12000002,North West,2015,with other qualifications,"295,200","4,474,400",6.6,0.3
E12000003,Yorkshire and The Humber,2015,with other qualifications,"241,200","3,359,200",7.2,0.4
E12000004,East Midlands,2015,with other qualifications,"194,100","2,901,000",6.7,0.5
E12000005,West Midlands,2015,with other qualifications,"252,500","3,541,600",7.1,0.4
E12000006,East,2015,with other qualifications,"262,700","3,715,200",7.1,0.5
E12000007,London,2015,with other qualifications,"498,600","5,841,700",8.5,0.4
E12000008,South East,2015,with other qualifications,"283,700","5,489,400",5.2,0.3
E12000009,South West,2015,with other qualifications,"158,500","3,294,400",4.8,0.4
E92000001,England,2015,with other qualifications,"2,262,900","34,267,200",6.6,0.1
W92000004,Wales,2015,with other qualifications,"113,700","1,903,900",6,0.3
S92000003,Scotland,2015,with other qualifications,"199,400","3,404,500",5.9,0.3
N92000002,Northern Ireland,2015,with other qualifications,"56,800","1,156,300",4.9,0.7
K04000001,England and Wales,2015,with other qualifications,2376600,36171100,6.6,0.1
K03000001,Great Britain,2015,with other qualifications,2576100,39575600,6.5,0.1
K02000001,United Kingdom,2015,with other qualifications,2632800,40731900,6.5,0.1
E09000001,City of London,2015,with no qualifications,!,"5,700",!,!
E09000002,Barking and Dagenham,2015,with no qualifications,"14,400","126,800",11.3,2.7
E09000003,Barnet,2015,with no qualifications,"12,600","243,700",5.2,1.9
E09000004,Bexley,2015,with no qualifications,"16,300","151,500",10.8,2.8
E09000005,Brent,2015,with no qualifications,"13,900","220,400",6.3,1.8
E09000006,Bromley,2015,with no qualifications,"8,500","199,900",4.3,1.6
E09000007,Camden,2015,with no qualifications,"10,600","169,900",6.2,2.1
E09000008,Croydon,2015,with no qualifications,"17,400","246,500",7.1,2.1
E09000009,Ealing,2015,with no qualifications,"20,700","226,400",9.1,2.3
E09000010,Enfield,2015,with no qualifications,"9,500","208,900",4.5,1.8
E09000011,Greenwich,2015,with no qualifications,"19,400","183,200",10.6,2.8
E09000012,Hackney,2015,with no qualifications,"21,000","192,200",10.9,2.5
E09000013,Hammersmith and Fulham,2015,with no qualifications,"6,400","126,500",5.1,1.9
E09000014,Haringey,2015,with no qualifications,"16,900","190,400",8.9,2.3
E09000015,Harrow,2015,with no qualifications,"6,700","158,400",4.3,1.7
E09000016,Havering,2015,with no qualifications,"16,300","154,100",10.6,2.7
E09000017,Hillingdon,2015,with no qualifications,"17,100","195,800",8.7,2.4
E09000018,Hounslow,2015,with no qualifications,"11,800","180,700",6.6,2.1
E09000019,Islington,2015,with no qualifications,"10,500","167,000",6.3,2.1
E09000020,Kensington and Chelsea,2015,with no qualifications,"5,600","107,600",5.2,1.7
E09000021,Kingston upon Thames,2015,with no qualifications,"6,700","113,800",5.9,2.1
E09000022,Lambeth,2015,with no qualifications,"14,900","237,400",6.3,2.3
E09000023,Lewisham,2015,with no qualifications,"12,100","207,000",5.8,2.1
E09000024,Merton,2015,with no qualifications,"6,500","136,800",4.7,1.9
E09000025,Newham,2015,with no qualifications,"25,600","229,800",11.1,2.4
E09000026,Redbridge,2015,with no qualifications,"19,700","191,900",10.2,2.4
E09000027,Richmond upon Thames,2015,with no qualifications,"4,000","124,100",3.2,1.6
E09000028,Southwark,2015,with no qualifications,"17,000","222,200",7.7,2.1
E09000029,Sutton,2015,with no qualifications,"5,700","129,400",4.4,2
E09000030,Tower Hamlets,2015,with no qualifications,"21,900","215,800",10.1,2.5
E09000031,Waltham Forest,2015,with no qualifications,"21,300","183,000",11.6,3.3
E09000032,Wandsworth,2015,with no qualifications,"10,000","226,200",4.4,1.8
E09000033,Westminster,2015,with no qualifications,"8,000","169,000",4.7,1.8
E13000001,Inner London,2015,with no qualifications,"181,300","2,466,600",7.3,0.6
E13000002,Outer London,2015,with no qualifications,"248,500","3,375,200",7.4,0.5
E12000001,North East,2015,with no qualifications,"170,800","1,650,300",10.4,0.5
E12000002,North West,2015,with no qualifications,"439,200","4,474,400",9.8,0.4
E12000003,Yorkshire and The Humber,2015,with no qualifications,"327,600","3,359,200",9.8,0.5
E12000004,East Midlands,2015,with no qualifications,"231,900","2,901,000",8,0.6
E12000005,West Midlands,2015,with no qualifications,"460,200","3,541,600",13,0.6
E12000006,East,2015,with no qualifications,"298,100","3,715,200",8,0.5
E12000007,London,2015,with no qualifications,"429,700","5,841,700",7.4,0.4
E12000008,South East,2015,with no qualifications,"345,300","5,489,400",6.3,0.3
E12000009,South West,2015,with no qualifications,"181,500","3,294,400",5.5,0.4
E92000001,England,2015,with no qualifications,"2,884,200","34,267,200",8.4,0.1
W92000004,Wales,2015,with no qualifications,"199,400","1,903,900",10.5,0.4
S92000003,Scotland,2015,with no qualifications,"307,500","3,404,500",9,0.4
N92000002,Northern Ireland,2015,with no qualifications,"188,000","1,156,300",16.3,1.2
K04000001,England and Wales,2015,with no qualifications,3083600,36171100,8.5,0.1
